,title,url,lead_par,date,region
2784,At least 21 people died in Pakistan after heavy snow left them stranded in their cars on roads leading to a popular tourist town just outside Islamabad.,https://www.nytimes.com/video/world/asia/100000008151581/pakistan-murree-snow-death.html,At least 21 people died in Pakistan after heavy snow left them stranded in their cars on roads leading to a popular tourist town just outside Islamabad.,2022-01-08T19:08:07+0000,Asia Pacific
2785,"A weekend get-together in 2019 offered Beijing a chance to deliver a blow to the “rights defense” movement. Now, two key participants face the prospect of years in prison.",https://www.nytimes.com/2022/01/08/world/asia/china-rights-defense-activists.html,"Twenty or so lawyers and activists quietly arrived at a gaudy “Nice Home Party” rental villa near the Chinese seaside. They ate takeout food, sang along to a karaoke machine and played table soccer. But they also had a serious purpose: discussing China’s besieged human rights movement.",2022-01-08T23:06:57+0000,Asia Pacific
2786,"Just as new restrictions were being imposed, top politicians were found to have attended a large gathering where at least one person had Covid.",https://www.nytimes.com/2022/01/09/world/asia/hong-kong-party-covid.html,"HONG KONG — It was quite a bash for a Monday night. More than 170 people, many of them members of Hong Kong’s political elite, gathered at a tapas restaurant to celebrate the birthday of a local delegate to China’s rubber-stamp legislature.",2022-01-09T11:55:17+0000,Asia Pacific
2787,The city also announced a raft of restrictions in an effort to contain the outbreak and trace its source.,https://www.nytimes.com/2022/01/09/world/asia/china-covid-testing-omicron.html,"Officials in the northern Chinese port city of Tianjin, near Beijing, said on Sunday that its entire population of 14 million would be tested for the coronavirus after it was found in 20 residents, at least two of whom were infected with the fast-moving Omicron variant.",2022-01-09T15:57:19+0000,Asia Pacific
2788,Plus violence in Kazakhstan and the release of an imprisoned Saudi princess from jail.,https://www.nytimes.com/2022/01/09/briefing/your-monday-briefing-djokovics-appeal-to-australia.html,A hearing on Monday will determine whether Novak Djokovic can defend his men’s singles title at the Australian Open this month. Border officials said they denied him entry because he had not provided evidence to justify being exempted from the country’s Covid vaccination requirement for all arrivals.,2022-01-09T21:05:40+0000,Asia Pacific
2789,"Myanmar’s ousted civilian leader was convicted on three more counts under Covid and telecommunications rules, which her defenders said were politically motivated.",https://www.nytimes.com/2022/01/10/world/asia/myanmar-aung-san-suu-kyi-verdict.html,"Myanmar’s ousted civilian leader, Daw Aung San Suu Kyi, was convicted Monday and sentenced to four years in prison for possessing walkie-talkies in her home and for violating Covid-19 protocols.",2022-01-10T06:16:53+0000,Asia Pacific
2790,Health officials are finding it harder to impose regulations despite signs that Omicron is beginning to take hold.,https://www.nytimes.com/2022/01/10/world/asia/india-masks-omicron.html,"Health officials in India have reported an increasing number of people refusing to wear masks, despite rising case numbers fueled by the Omicron variant, with rule breakers’ excuses including seeing masks as a sign of weakness or as simply unhelpful in preventing infection.",2022-01-10T14:54:44+0000,Asia Pacific
2791,The U.S. called some demands “non-starters.”,https://www.nytimes.com/2022/01/10/briefing/ukraine-russia-djokovic-open-myanmar.html,"After nearly eight hours of negotiation in Geneva, Russian and U.S. officials said they would continue discussions, but they remained far from agreement on meeting each other’s security concerns. Here are the latest updates.",2022-01-10T21:31:22+0000,Asia Pacific
2792,The launch came as the U.N. Security Council met to discuss the country’s growing weapons threat. The U.S. said the latest test “highlights the destabilizing impact” of the North’s weapons program.,https://www.nytimes.com/2022/01/11/world/asia/north-korea-ballistic-missile-south-korea.html,"SEOUL — North Korea launched a ballistic missile off its east coast on ​Tuesday, its second weapons test in a week​, as the United Nations Security Council met to discuss the country’s growing missile threat.",2022-01-11T00:16:40+0000,Asia Pacific
2793,The two relics from the museum’s collection that are being returned to Nepal are believed to have been taken from religious sites by smugglers.,https://www.nytimes.com/2022/01/10/arts/design/rubin-museum-returning-nepalese-relics.html,The Rubin Museum of Art announced on Monday that it would return two sculptures to Nepal after researchers working for the museum concluded that smugglers had stolen the carved wooden artifacts from religious sites.,2022-01-11T01:59:49+0000,Asia Pacific
2794,"The $5 billion appeal comes as a severe drought and the toll of decades of war have plunged three-quarters of the country’s population into acute poverty, according to the United Nations.",https://www.nytimes.com/2022/01/11/world/asia/afghanistan-united-nations-appeal.html,"GENEVA — The United Nations made what it described Tuesday as its biggest appeal ever for a single country, asking international donors to give more than $5 billion to Afghanistan to fend off a humanitarian disaster.",2022-01-11T05:01:06+0000,Asia Pacific
2795,"Global growth is expected to slow to 4.1 percent this year, from 5.5 percent in 2021, a projection underscores the stubborn nature of the public health crisis.",https://www.nytimes.com/2022/01/11/business/world-bank-2022-growth.html,"WASHINGTON — The World Bank said on Tuesday that the pace of global economic growth was expected to slow in 2022, as new waves of the pandemic collide with rising prices and snarled supply chains, blunting the momentum of last year’s recovery.",2022-01-11T14:30:06+0000,Asia Pacific
2796,A conversation with the political journalist,https://www.nytimes.com/2022/01/11/podcasts/transcript-ezra-klein-interviews-chris-hayes.html,"Every Tuesday and Friday, Ezra Klein invites you into a conversation about something that matters, like today’s episode with Chris Hayes. Listen wherever you get your podcasts.",2022-01-11T19:05:41+0000,Asia Pacific
2797,"“A closing window to act,” said the W.H.O.’s Europe director.",https://www.nytimes.com/2022/01/11/briefing/omicron-europe-afghanistan-aid-biden.html,"The World Health Organization warned of “a new west-to-east tidal wave sweeping across the region.” In the next six to eight weeks, more than half of people in Europe could be infected with the Omicron variant of the coronavirus, the U.N. agency said.",2022-01-11T21:11:59+0000,Asia Pacific
2798,"The tennis star also said he had participated in an interview and a photo shoot even after testing positive for the coronavirus, in an apparent violation of rules in his native Serbia.",https://www.nytimes.com/2022/01/12/world/asia/novak-djokovic-covid-statement.html,"MELBOURNE, Australia — Novak Djokovic, the top-ranked men’s tennis player, acknowledged on Wednesday that a travel document he presented to Australian border officials last week contained false information, as the country’s authorities continued to investigate whether he should be deported.",2022-01-12T03:48:32+0000,Asia Pacific
2799,"With the opening of the Winter Games three weeks away, officials in China are on high alert amid coronavirus outbreaks around the country.",https://www.nytimes.com/2022/01/12/world/asia/beijing-olympics-covid.html,"The Winter Olympics are three weeks away, but tickets have yet to go on sale. Airlines are shifting schedules, creating travel confusion. Now, a spate of coronavirus outbreaks around China — including some locally transmitted cases of the fast-spreading Omicron variant — is adding to the uncertainty ahead of the Games in Beijing.",2022-01-12T09:58:10+0000,Asia Pacific
2800,"As the troubled lockdown in Xi’an has shown, many Chinese people remain willing to work diligently toward the government’s goal of eliminating the virus, no matter the consequences.",https://www.nytimes.com/2022/01/12/business/china-zero-covid-policy-xian.html,"China’s “zero Covid” policy has a dedicated following: the millions of people who work diligently toward that goal, no matter the human costs.",2022-01-12T10:00:21+0000,Asia Pacific
2801,"“Why would you want to own something that was stolen?” said James H. Clark, who investigators said had been persuaded to buy dozens of looted items by a rogue dealer.",https://www.nytimes.com/2022/01/12/arts/design/james-clark-cambodian-antiquities.html,"Over a period of five years, James H. Clark, the internet pioneer whose Netscape browser once commanded that market, spent roughly $35 million, he recalled in an interview, to purchase dozens of Cambodian and Southeast Asian antiquities, many of which he used to furnish a penthouse in Miami Beach.",2022-01-12T18:12:47+0000,Asia Pacific
2802,Can “zero-Covid” last with thousands of visitors?,https://www.nytimes.com/2022/01/12/briefing/olympics-beijing-russia-nato-boris-johnson.html,"The Winter Olympics are just three weeks away, but tickets have yet to go on sale. Airlines are shifting schedules, creating travel confusion. Now, there is a spate of Covid outbreaks in China, including some cases of the fast-spreading Omicron variant of the coronavirus.",2022-01-12T20:17:53+0000,Asia Pacific
2803,"The death of Scott Johnson, a young mathematician who was found at the bottom of a cliff, was initially ruled a suicide. His brother had pressed investigators to re-examine the case.",https://www.nytimes.com/2022/01/13/world/australia/scott-johnson-australia-gay-killing-confession.html,"MELBOURNE, Australia —More than 30 years after the body of Scott Johnson, a 27-year-old mathematician from the United States, was found at the bottom of a Sydney cliff, the man accused in the death was convicted on Thursday of murder.",2022-01-13T12:01:36+0000,Asia Pacific
2804,"After a year that put a spotlight on anti-Asian racism, students around the country have been petitioning their schools to create curriculums that reflect the moment.",https://www.nytimes.com/2022/01/13/style/asian-american-studies-dartmouth.html,"On a Saturday afternoon in September, the kind of day most college students would spend sprawled on a quad, soaking up the moments that still feel like summer, the Dartmouth Asian American Student Collective was getting organized. Its members had gathered to finalize a mission statement and a petition to circulate across campus.",2022-01-13T15:04:31+0000,Asia Pacific
2805,An unusual alert by the agency named a Chinese lawyer who was “knowingly engaged in political interference activities” on behalf of Beijing in the U.K. Parliament.,https://www.nytimes.com/2022/01/13/world/europe/britain-mi5-china-agent-parliament.html,"LONDON — Britain’s domestic security agency, MI5, sent an unusual alert on Thursday to lawmakers warning that an agent of the Chinese government was actively working to subvert the political processes of Parliament. ",2022-01-13T18:17:40+0000,Asia Pacific
2806,Supreme Court justices dealt a blow to Biden’s Covid strategy.,https://www.nytimes.com/2022/01/13/briefing/vaccine-biden-syrian-war-ukraine.html,"The U.S. Supreme Court blocked the Biden administration from enforcing a vaccine-or-testing mandate for large employers, dealing a blow to a key element of the White House’s plan to tame the pandemic.",2022-01-13T21:06:27+0000,Asia Pacific
2807,The launches came after the country threatened “stronger and certain reaction” if the United States helped imposed more sanctions over the North’s recent missile tests.,https://www.nytimes.com/2022/01/14/world/asia/north-korea-missiles-us-sanctions.html,"SEOUL — North Korea fired two ballistic missiles on Friday, its third missile test this month, hours after it warned of “stronger and certain reaction” if the United States helped impose more sanctions on the North in response to its recent series of missile tests.",2022-01-14T01:25:27+0000,Asia Pacific
2808,"The bishop, Franco Mulakkal, had been accused of repeatedly assaulting the nun in the southern state of Kerala over a two-year period.",https://www.nytimes.com/2022/01/14/world/asia/india-bishop-rape-nun.html,"NEW DELHI — A Catholic bishop who was accused of repeatedly raping a nun in southern India over a two-year period was acquitted on Friday, bringing an end for now to what appeared to be the country’s first case of its kind.",2022-01-14T09:19:41+0000,Asia Pacific
2809,"Officials said the weeklong suspension of classes in Manila would let teachers and students recover from the virus, or care for others who had it.",https://www.nytimes.com/2022/01/14/world/asia/covid-philippines-schools.html,MANILA — Teachers and students in the Philippine capital are being placed on what officials describe as a weeklong “health break” to recover from Covid or care for loved ones infected with the virus as the country experiences a record number of cases fueled by the rapidly spreading Omicron variant.,2022-01-14T12:10:24+0000,Asia Pacific
2810,"Under a new decree, all web traffic will be routed through a government portal. Rights groups say a crackdown on digital expression is about to get worse.",https://www.nytimes.com/2022/01/15/business/cambodia-arrests-internet.html,"PHNOM PENH, Cambodia — The day Kea Sokun was arrested in Cambodia, four men in plainclothes showed up at his photography shop near Angkor Wat and carted him off to the police station. Mr. Kea Sokun, who is also a popular rapper, had released two songs on YouTube, and the men said they needed to know why he’d written them.",2022-01-15T08:00:11+0000,Asia Pacific
2811,"The volcano erupted near the remote island nation of Tonga, triggering a chain of warnings and causing strong waves as far away as the United States.",https://www.nytimes.com/2022/01/15/world/asia/tonga-volcano-tsunami.html,"An underwater volcano erupted on Saturday near the remote Pacific nation of Tonga, triggering tsunami warnings across the Pacific and for the West Coast of the United States, and causing strong waves and currents in many coastal areas.",2022-01-15T14:31:17+0000,Asia Pacific
2812,"Facing a huge loss of revenue amid economic turmoil, the military has sent soldiers to act as debt collectors.",https://www.nytimes.com/2022/01/15/world/asia/myanmar-electricity-civil-disobedience.html,"The schoolteacher had just gotten out of bed when four Myanmar army soldiers pounded on her door. Her electricity payment was overdue, they said, and ordered her to pay it immediately at the government power company office.",2022-01-15T15:11:36+0000,Asia Pacific
2813,"Officials in Beijing have reported the city’s first case of the Omicron variant, prompting authorities to order an immediate lockdown and mass testing in one neighborhood just three weeks before the opening of the Winter Olympics in the capital city.",https://www.nytimes.com/2022/01/16/world/asia/omicron-reaches-beijing-three-weeks-before-the-olympics-begin.html,"Officials in Beijing have reported the city’s first case of the Omicron variant, prompting authorities to order an immediate lockdown and mass testing in one neighborhood just three weeks before the opening of the Winter Olympics in the capital city.",2022-01-15T16:50:58+0000,Asia Pacific
2814,Satellite imagery shows the eruption of an underwater volcano that is about 40 miles north of Tonga’s main island. A tsunami wave was reported to have hit the capital of the remote Pacific nation after the eruption.,https://www.nytimes.com/video/world/asia/100000008161535/tonga-tsunami-volcano.html,Satellite imagery shows the eruption of an underwater volcano that is about 40 miles north of Tonga’s main island. A tsunami wave was reported to have hit the capital of the remote Pacific nation after the eruption.,2022-01-15T18:06:47+0000,Asia Pacific
2815,American manufacturers are worried that China’s zero-tolerance coronavirus policy could throw a wrench in the global conveyor belt for goods this year.,https://www.nytimes.com/2022/01/16/business/economy/china-supply-chain-covid-lockdowns.html,"WASHINGTON — Companies are bracing for another round of potentially debilitating supply chain disruptions as China, home to about a third of global manufacturing, imposes sweeping lockdowns in an attempt to keep the Omicron variant at bay.",2022-01-16T20:56:48+0000,Asia Pacific
2816,"In Beverly Barkat’s quest to connect people with nature, she found that environmental waste could be a powerful medium.",https://www.nytimes.com/2022/01/16/arts/design/beverly-barkat-artist-israel-plastic.html,"JERUSALEM — When the Jerusalem artist Beverly Barkat began to create an artwork for the lobby of a building in the new World Trade Center complex overlooking ground zero in Lower Manhattan, she aimed to come up with something architecturally site specific and impactful, large enough to connect with the space but not so enormous as to disconnect from the observer.",2022-01-16T21:07:10+0000,Asia Pacific
2817,"Plus rising tensions between Russia and Ukraine, and Cambodia’s digital crackdown.",https://www.nytimes.com/2022/01/16/briefing/djokovic-australia-russia-ukraine-coronavirus.html,"The unvaccinated Serbian tennis superstar left Australia on Sunday night after a court ruled against his bid to stay, costing him a chance at a 10th Australian Open title and a record-breaking 21st Grand Slam title.",2022-01-16T21:11:16+0000,Asia Pacific
2818,"So far, the only deaths reported occurred 6,000 miles away, in Peru. But outside emergency workers have yet to make their way to the Pacific island nation.",https://www.nytimes.com/2022/01/16/world/asia/tonga-tsunami-peru.html,"Boats bashed into a quiet harbor in Southern California, a remote island was battered in Japan by four-foot waves and two women were swept to their deaths on a beach in Peru — some 6,000 miles from an undersea volcanic eruption so powerful that the tsunami it set off churned ocean waters halfway across the globe.",2022-01-16T22:59:31+0000,Asia Pacific
2819,"The recent missile activity has raised tensions in the region at a sensitive time, and has prompted the United States to call for more sanctions on the North.",https://www.nytimes.com/2022/01/17/world/asia/north-korea-ballistic-missiles.html,"SEOUL — North Korea fired two short-range ballistic missiles off its east coast on Monday, in its fourth weapons test in a month.",2022-01-17T01:38:52+0000,Asia Pacific
2820,"The demographic crisis, a challenge to the economy, also signals a limit to the reach of the government, which has struggled recently to grow the population.",https://www.nytimes.com/2022/01/17/world/asia/china-births-demographic-crisis.html,"China announced on Monday that its birthrate plummeted for a fifth straight year in 2021, moving the world’s most populous country closer to the potentially seismic moment when its population will begin to shrink, and hastening a demographic crisis that could undermine its economy and even its political stability.",2022-01-17T07:15:01+0000,Asia Pacific
2821,"Health officials say recent infections have been milder than those seen in previous waves, though they are still urging caution.",https://www.nytimes.com/2022/01/17/world/asia/philippines-covid-surge-omicron.html,"The Philippines is grappling with a Covid-19 surge that has accelerated at a pace not seen since the start of the pandemic. But fewer people are severely ill than in previous waves, an encouraging sign for countries bracing for a similar rise in cases.",2022-01-17T09:23:05+0000,Asia Pacific
2822,"With Ferdinand Marcos Jr. leading in the polls, victims of his father’s regime have not given up their fight to keep his name off the ballot.",https://www.nytimes.com/2022/01/17/world/asia/marcos-jr-philippines-presidential-election.html,"MANILA — The Philippines Commission on Elections on Monday threw out a petition to disqualify Ferdinand Marcos Jr. from the May presidential election, one of several efforts to keep the son of the former dictator Ferdinand E. Marcos off the ballot.",2022-01-17T11:11:06+0000,Asia Pacific
2823,Overseas Tongans were desperately seeking word from their loved ones after a huge undersea eruption severed communications lines two days ago.,https://www.nytimes.com/2022/01/17/world/asia/tonga-volcano.html,"Two days after a colossal volcanic eruption spawned a tsunami that struck the island nation of Tonga, severed communication lines left Tongans around the world waiting anxiously for news of their loved ones, while aid agencies and the country’s Pacific neighbors struggled to assess the scale of the damage.",2022-01-17T11:52:56+0000,Asia Pacific
2824,"China had already barred foreign spectators from attending the Winter Games that begin in Beijing in less than a month. On Monday, it announced that most Chinese people won’t be able to attend either.",https://www.nytimes.com/2022/01/17/world/asia/china-olympics-ticket-sales.html,"China had already barred foreign spectators from attending the Winter Games that begin in Beijing in less than a month. On Monday, it announced that most Chinese people won’t be able to attend either.",2022-01-17T14:29:30+0000,Asia Pacific
2825,Tonga’s communication lines remained severed from international communication days after an underwater volcano erupted and caused tsunami waves to strike the island nation.,https://www.nytimes.com/video/world/australia/100000008163117/tonga-volcano-tsunami-blackout.html,Tonga’s communication lines remained severed from international communication days after an underwater volcano erupted and caused tsunami waves to strike the island nation.,2022-01-17T19:09:56+0000,Asia Pacific
2826,Tickets for the Winter Olympics will not be sold to the public.,https://www.nytimes.com/2022/01/17/briefing/beijing-olympics-tonga-tsunami.html,"China had already barred foreign spectators from attending the Winter Games that begin in Beijing on Feb. 4. On Monday, it announced that most Chinese people won’t be able to attend either.",2022-01-17T21:31:56+0000,Asia Pacific
2827,The quakes struck about two hours apart in a western border province along the border with Turkmenistan.,https://www.nytimes.com/2022/01/18/world/asia/afghanistan-earthquakes.html,"KABUL, Afghanistan — Two earthquakes struck a remote, mountainous area of western Afghanistan, killing at least 27 people and destroying hundreds of homes, officials said on Tuesday.",2022-01-18T08:38:56+0000,Asia Pacific
2828,Officials said it was not clear that the virus had been transmitted to humans from the animals. But they called on residents to surrender recently imported hamsters.,https://www.nytimes.com/2022/01/18/world/asia/covid-hong-kong-hamsters.html,"Hong Kong will cull more than 2,000 hamsters and ban the import of small animals after a pet shop worker, a customer and at least 11 hamsters tested positive for the Delta variant of the coronavirus.",2022-01-18T10:56:05+0000,Asia Pacific
2829,"The Golden State Warriors distanced themselves from a minority stakeholder, Chamath Palihapitiya, who said “nobody cares” about the Uyghurs, the ethnic group that has faced a deadly crackdown in China.",https://www.nytimes.com/2022/01/18/sports/basketball/warriors-chamath-palihapitiya-uyghurs-nba.html,"The N.B.A.’s Golden State Warriors on Monday distanced themselves from a partial stakeholder in the team after he said “nobody cares about what’s happening to the Uyghurs,” the predominantly Muslim minority that has faced widespread repression in China’s western Xinjiang region.",2022-01-18T16:55:56+0000,Asia Pacific
2830,Microsoft said it planned to buy the video game company Activision Blizzard for nearly $70 billion.,https://www.nytimes.com/2022/01/18/briefing/microsoft-metaverse-omicron-australian-open.html,"Microsoft agreed to buy Activision Blizzard, the video game maker behind hits like Call of Duty and Candy Crush, for $68.7 billion in cash. The deal will position Microsoft for the next generation of the internet.",2022-01-18T20:51:08+0000,Asia Pacific
2831,"More than ever, Taiwan defines itself by its democratic values. Beijing’s military and diplomatic threats only reinforce the island’s separateness.",https://www.nytimes.com/2022/01/19/world/asia/taiwan-china-identity.html,"CHIAYI, Taiwan — When Li Yuan-hsin, a 36-year-old high school teacher, travels abroad, people often assume she is Chinese.",2022-01-19T08:00:09+0000,Asia Pacific
2832,"The Japanese government said on Wednesday that 13 prefectures, including Tokyo, would be placed under a quasi-state of emergency because of a rise in Omicron cases. The measure will go into effect on Friday and last through Feb. 13.",https://www.nytimes.com/2022/01/19/world/asia/japan-places-tokyo-and-12-other-prefectures-under-a-quasi-state-of-emergency-because-of-omicron.html,"The Japanese government said on Wednesday that 13 prefectures, including Tokyo, would be placed under a quasi-state of emergency because of a rise in Omicron cases. The measure will go into effect on Friday and last through Feb. 13.",2022-01-19T10:35:14+0000,Asia Pacific
2833,"After a huge volcanic eruption severed the island country’s lone connection to the global internet, a difficult repair job, delving deep into the ocean, lies ahead.",https://www.nytimes.com/2022/01/19/world/australia/tonga-volcano-internet-cable.html,"As in many remote Pacific nations, the island kingdom of Tonga is connected to the world by a single cable, roughly the width of a garden hose, that carries hair-thin optic fibers across a vast ocean bed.",2022-01-19T10:51:34+0000,Asia Pacific
2834,A Belgian court convicted a man said to have been the leader of a human trafficking operation that resulted in the deaths of 39 Vietnamese migrants in 2019. More than a dozen others were also found guilty.,https://www.nytimes.com/2022/01/19/world/europe/essex-lorry-deaths-verdict-belgium.html,"BRUSSELS — A court in Belgium found a 45-year-old Vietnamese man guilty of people smuggling, alongside more than a dozen associates, in connection with the deaths of 39 Vietnamese migrants whose bodies were discovered in a truck in Britain, the court’s spokesman said in a statement on Wednesday.",2022-01-19T12:37:07+0000,Asia Pacific
2835,"The New York Times obtained footage of the botched strike in Kabul, whose victims included seven children, through a Freedom of Information Act lawsuit.",https://www.nytimes.com/2022/01/19/us/politics/afghanistan-drone-strike-video.html,"WASHINGTON — Newly declassified surveillance footage provides additional insights about the final minutes and aftermath of a botched U.S. drone strike last year in Kabul, Afghanistan,  showing how the military made a life-or-death decision based on imagery that was fuzzy, hard to interpret in real time and prone to confirmation bias.",2022-01-19T18:09:20+0000,Asia Pacific
2836,U.S. officials pushed back on Moscow’s negotiation demands.,https://www.nytimes.com/2022/01/19/briefing/blinken-ukraine-britain-covid-taiwan.html,"Before a meeting tomorrow with Russia’s foreign minister in Geneva, Secretary of State Antony Blinken said that Russia could attack Ukraine “on very short notice” and warned of “confrontation and consequences for Russia” if it does.",2022-01-19T21:05:29+0000,Asia Pacific
2837,"Vladimir V. Putin met at the Kremlin with Iran’s new leader, Ebrahim Raisi, at a time when both their countries, despite their differences, are at odds with Washington.",https://www.nytimes.com/2022/01/19/world/europe/russia-iran-unity-us.html,"MOSCOW — Sitting across a long table from President Vladimir V. Putin at a Covid-conscious distance, President Ebrahim Raisi of Iran reminded his Russian counterpart on Wednesday that Tehran had been “resisting America for 40 years.”",2022-01-19T22:21:01+0000,Asia Pacific
2838,"Ash from a volcanic eruption in the South Pacific nation presents risks to drinking water and air quality, experts say. Quantifying them in real time is a challenge.",https://www.nytimes.com/2022/01/20/world/asia/tonga-eruption-ash.html,"Many people in Tonga evaded the powerful waves set off by an undersea volcanic eruption, in some cases by sprinting inland or clambering up trees. But another problem settled over the island nation in a monochromatic blanket: an ash cloud unleashed by the blast.",2022-01-20T09:55:32+0000,Asia Pacific
2839,"Delhi is growing far beyond the formal confines of the city, a case study in the complexity of what we call urbanization.",https://www.nytimes.com/2022/01/20/world/asia/delhi-worlds-largest-city.html,"Within eight years, Delhi is expected to surpass Tokyo to become the largest megalopolis in the world, making it the epicenter of a global phenomenon: Fifteen years ago, most of the world’s population lived in the countryside, and today, most live in cities. The U.N. says two-thirds of people will live in urban areas by 2050. Delhi is one of the most extreme barometers of this transformation.",2022-01-20T10:00:15+0000,Asia Pacific
2840,"Makgeolli, a rice wine made by Korean farmers for centuries, has become a cosmopolitan sensation over the past decade. The buzz grew during Covid lockdowns.",https://www.nytimes.com/2022/01/20/world/asia/south-korea-makgeolli-rice-wine.html,"SEOUL — Jeong Mi-hee, a South Korean businesswoman, used to buy a lot of whisky in airports. When the coronavirus pandemic brought her travels to halt, she started paying more attention to local booze she had overlooked.",2022-01-20T10:00:30+0000,Asia Pacific
2841,Sparks didn’t fly on their first blind date. Then the city shut down while she was visiting.,https://www.nytimes.com/2022/01/20/world/asia/china-blind-date-lockdown.html,"When Zhao Xiaoqing first met Zhao Fei on a blind date, the sparks didn’t really fly.",2022-01-20T11:11:42+0000,Asia Pacific
2842,"When Zara Rutherford landed on Thursday, she became the youngest woman to circumnavigate the globe solo. “I’m just happy to finally also be in the same spot for a few months,” she said.",https://www.nytimes.com/2022/01/20/world/europe/zara-rutherford-plane-pilot.html,"She could have started college. Instead, she spent five months flying more than 32,000 miles across five continents.",2022-01-20T12:22:51+0000,Asia Pacific
2843,"Gang Chen, a professor of mechanical engineering, was arrested a year ago, accused of concealing his affiliations with Chinese government institutions.",https://www.nytimes.com/2022/01/20/science/gang-chen-mit-china-initiative.html,"BOSTON — Federal prosecutors on Thursday dropped the government’s charges against Gang Chen, a professor of mechanical engineering at the Massachusetts Institute of Technology, in an embarrassing setback to the government’s drive to crack down on economic and scientific espionage by China.",2022-01-20T14:37:55+0000,Asia Pacific
2844,The West stressed a unified response after Biden’s stumble.,https://www.nytimes.com/2022/01/20/briefing/ukraine-russia-djokovic-mit-tonga.html,"With U.S. Secretary of State Antony Blinken scheduled to meet today with Russia’s foreign minister, Sergi Lavrov, in Geneva, President Biden strengthened his warning to Russia about a potential attack on Ukraine — a day after triggering alarm with his suggestion of divisions among European allies.",2022-01-20T21:16:44+0000,Asia Pacific
2845,"Yakei became a rare alpha female of a macaque troop in a nature reserve, but a kind of simian love triangle may endanger her grip on power.",https://www.nytimes.com/2022/01/21/science/japanese-macaque-monkey-alpha-female.html,"Smashing the patriarchy in the human world has been easier said than done. But last year, a 9-year-old female Japanese macaque in a reserve in southern Japan showed humans how it’s done by violently overthrowing the alpha male of her troop to become its first female leader in the reserve’s 70-year history.",2022-01-21T10:00:24+0000,Asia Pacific
2846,More people are being caught up in the country’s virus-control dragnet. Some think the no-tolerance policy is unsustainable.,https://www.nytimes.com/2022/01/21/world/asia/china-zero-covid-policy.html,"In a glitzy Shanghai shopping district, about 40 people who happened to be at a Uniqlo store were informed that they would be spending the night there. A suspected Covid case had been traced to the shop.",2022-01-21T10:00:30+0000,Asia Pacific
2847,Businesses that held on through several outbreaks are now trembling as the highflying metropolitan hub struggles with supply chain issues and a relentless approach to the pandemic.,https://www.nytimes.com/2022/01/21/business/hong-kong-covid-supply-chain.html,"HONG KONG — Perry Lam felt confident that his business had weathered the worst of the pandemic. Several rounds of bar closures in Hong Kong had dimmed the city’s vibrant nightlife, threatening to destroy his brewery. But things seemed better late last year.",2022-01-21T10:00:32+0000,Asia Pacific
2848,"For nearly two years, some businesses owners in Hong Kong felt confident that they had weathered the worst of the pandemic. That changed this month when Omicron started spreading, and officials returned to the trusted “zero-Covid” playbook that Hong Kong shares with mainland China.",https://www.nytimes.com/2022/01/21/world/asia/hong-kongs-zero-covid-policy-hurts-its-service-sector-and-other-asia-virus-news.html,"For nearly two years, some businesses owners in Hong Kong felt confident that they had weathered the worst of the pandemic. That changed this month when Omicron started spreading, and officials returned to the trusted “zero-Covid” playbook that Hong Kong shares with mainland China.",2022-01-21T11:02:29+0000,Asia Pacific
2849,"China has largely kept the coronavirus at bay since 2020, but officials there are going to ever more extreme lengths to quell outbreaks that have proliferated around the country in recent weeks.",https://www.nytimes.com/2022/01/21/world/asia/as-china-holds-the-line-on-zero-covid-some-wonder-if-thats-sustainable.html,"China has largely kept the coronavirus at bay since 2020, but officials there are going to ever more extreme lengths to quell outbreaks that have proliferated around the country in recent weeks.",2022-01-21T13:20:36+0000,Asia Pacific
2850,"Prosecutors say the suspect, seeking revenge on her partner after a quarrel, poured hot ashes on a sofa. The resulting fire killed 46 people.",https://www.nytimes.com/2022/01/21/world/asia/taiwan-fire-ghost-building-suspect.html,"TAIPEI, Taiwan — Taiwanese prosecutors on Friday formally charged a suspect with homicide and arson in the case of an October fire that killed 46 and injured dozens.",2022-01-21T14:04:47+0000,Asia Pacific
2851,The disaster caused by the largest eruption in decades has been defined so far by the nation’s near-complete disconnection in an ever-connected age.,https://www.nytimes.com/2022/01/21/world/australia/tonga-volcano.html,"SYDNEY, Australia — When the Hunga Tonga-Hunga Ha’apai volcano erupted with colossal force at 5:10 p.m. local time on Saturday, Jan. 15, Soane Francis Siua, a Catholic seminary student in Fiji, heard a loud boom and tried to work out why the earth seemed to be rattling.",2022-01-21T15:43:23+0000,Asia Pacific
2852,"A monk with global influence and an ally of Martin Luther King, he championed what he called “engaged Buddhism,” applying its principles in pressing for peace.",https://www.nytimes.com/2022/01/21/world/asia/thich-nhat-hanh-dead.html,"Thich Nhat Hanh, a Vietnamese Buddhist monk who was one of the world’s most influential Zen masters, spreading messages of mindfulness, compassion and nonviolence, died on Saturday at his home in the Tu Hieu Temple in Hue, Vietnam. He was 95.",2022-01-21T20:59:02+0000,Asia Pacific
