,title,url,lead_par,date,region
568, "U.S. citizen tied to Russian oligarch charged with violating Crimea sanctions", https://www.upi.com/Top_News/World-News/2022/03/04/us-citizen-tied-russian-oligarch-charged-violating-crimea-sanctions/7071646455462/, "March 4 (UPI) -- A U.S. citizen who worked as a television producer for Russian oligarch Konstantin Malofeyev has been charged with violating sanctions.", March 4 2022, Russia
569, "Zelensky calls NATO 'weak' after alliance rejects Ukraine no-fly zone", https://www.upi.com/Top_News/World-News/2022/03/04/ukraine-zelensky-calls-nato-weak-alliance-rejects-ukraine-no-fly-zone/8271646438637/, "March 4 (UPI) -- President Volodymyr Zelensky called NATO "weak" during an address Friday after the alliance rejected a no-fly zone over Ukraine.", March 4 2022, Russia
570, "Dow finishes fourth straight week with losses", https://www.upi.com/Top_News/US/2022/03/04/stocks-continue-falling-worldwide-amid-war-ukraine-russia/1751646431760/, "March 4 (UPI) -- Stock indexes in the United States and worldwide fell again Friday as the Russian invasion of Ukraine concluded its ninth day.", March 4 2022, Russia
571, "Lindsey Graham criticized for tweet calling for Vladimir Putin assassination", https://www.upi.com/Top_News/US/2022/03/04/senator-lindsey-graham-putin-assassination-tweet-ted-cruz-criticism-marjorie-taylor-greene-ilhan-omar/1931646422658/, "March 4 (UPI) -- Sen. Lindsey Graham, R-S.C., is drawing criticism from Republicans and Democrats alike for comments suggesting someone in Russia assassinate Vladimir Putin.", March 4 2022, Russia
572, "NATO cyberdefense agency accepts Ukraine as contributing participant", https://www.upi.com/Top_News/World-News/2022/03/04/estonia-NATO-cyberdefense-Ukraine/6171646418340/, "March 4 (UPI) -- The North Atlantic Treaty Organization's cyberdefense agency on Friday announced that it has accepted Ukraine as a contributing participant.", March 4 2022, Russia
573, "Biden meets with Finland president to talk Ukraine, European security", https://www.upi.com/Top_News/World-News/2022/03/04/Joe-Biden-Finland-President-Sauli-Niinisto-meeting-Ukraine-NATO/6991646418623/, "March 4 (UPI) -- President Joe Biden and Finland President Sauli Niinisto will hold a bilateral meeting at the White House on Friday where the two will discuss Russia's war on Ukraine and how to strengthen European security.", March 4 2022, Russia
574, "Google halts display, search, YouTube advertising in Russia over war in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/04/ukraine-google-bans-advertising-ads-russia/2541646413358/, "March 4 (UPI) -- U.S. tech giant Google said on Friday that it's halting all advertising in Russia due to the war in Ukraine, a ban that also includes ads on its YouTube video streaming platform.", March 4 2022, Russia
575, "Maks Chmerkovskiy feels 'guilty' after leaving Ukraine", https://www.upi.com/Entertainment_News/2022/03/04/Maks-Chmerkovskiy-guilty-Ukraine-return-home-Good-Morning-America/5021646410327/, "March 4 (UPI) -- "Dancing with the Stars" pro Maks Chmerkovskiy discussed his emotional return home after escaping Ukraine amid the Russian invasion.", March 4 2022, Russia
576, "Airbnb suspends operations in Russia, Belarus due to fighting in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/04/ukraine-airbnb-suspends-russia-belarus/4971646408943/, "March 4 (UPI) -- Property rental company Airbnb has suspended all operations in Russia and Belarus -- where there are more than 100,000 short-term Airbnb listings -- due to Moscow's war in Ukraine, the firm's co-founder says.", March 4 2022, Russia
577, "Russia cracks down on media over Ukraine, blocks Facebook", https://www.upi.com/Top_News/World-News/2022/03/04/duma-bill-ban-fake-news-ukraine/7231646405332/, "March 4 (UPI) -- Russian President Vladimir Putin approved a law late Friday to crack down on media coverage of the war in Ukraine and Russia's media regulator blocked access to Facebook.", March 4 2022, Russia
578, "Ukraine war may threaten Vladimir Putin's hold on power -- or not", https://www.upi.com/Voices/2022/03/04/Vladimir-Putin-power-Ukraine/2641646400092/, "March 4 (UPI) -- There has been constant speculation for most of Russian President Vladimir Putin's 22 years in power as to what it would take to bring about his departure. In light of events in Ukraine, has the time finally come?", March 4 2022, Russia
579, "Russian forces move toward second-largest nuclear facility in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/04/ukraine-invasion-russia-nuclear-plant-fire/5691646394595/, "March 4 (UPI) -- Russian forces pressed on toward the second-largest nuclear facility in Ukraine on Friday after taking control of the largest nuclear power plant in the country.", March 4 2022, Russia
580, "EU grants Ukrainians fleeing war Temporary Protected Status", https://www.upi.com/Top_News/World-News/2022/03/04/ukraine-European-Union-Temporary-Protected-Status/3591646380797/, "March 4 (UPI) -- The European Union granted Ukrainians fleeing war to neighboring countries immediate protections similar to that of refugee status.", March 4 2022, Russia
581, "Moldova, Georgia apply for EU membership amid Russia's invasion of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/04/moldova-Georgia-apply-European-Union-membership/5831646375406/, "March 4 (UPI) -- The former Soviet Union nations of Moldova and Georgia have applied to join the European Union, one week after Russia invaded Ukraine.", March 4 2022, Russia
582, "Ukraine, 45 nations back mission to investigate possible Russian war crimes", https://www.upi.com/Top_News/World-News/2022/03/04/ukraine-OSCE-mission-Russia-crimes/5121646370632/, "March 4 (UPI) -- Ukraine has agreed to the deployment of an Organization for Security and Co-operation in Europe mission of experts tasked with investigating possible war crimes committed within its borders by Russia.", March 4 2022, Russia
583, "Fed Chair Jerome Powell: Ukraine-Russia conflict could drive U.S. inflation higher", https://www.upi.com/Top_News/US/2022/03/03/Fed-Chair-Jerome-Powell-Ukraine-Russia-conflict-drive-inflation-higher/6911646342162/, "March 3 (UPI) -- Federal Reserve Chairman Jerome Powell testified before Congress on Thursday that U.S. inflation could climb even higher as a result of Russia's invasion of Ukraine.", March 3 2022, Russia
584, "IKEA pauses all operations in Russia, Belarus due to 'devastating' war in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/03/sweden-ukraine-russia-invasion-ikea/9661646333756/, "March 3 (UPI) -- IKEA Group announced Thursday the company is suspending all of its operations in Russia and Belarus due to the "devastating war in Ukraine."", March 3 2022, Russia
585, "Russian oligarch Roman Abramovich selling Britain's Chelsea FC over war in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/03/uk-chelsea-fc-russian-roman-abramovich-selling/7561646323702/, "March 3 (UPI) -- Russian Oligarch Roman Abramovich has said that he's begun the process of selling famed English soccer club Chelsea FC, due to mounting pressure related to Moscow's invasion of Ukraine.", March 3 2022, Russia
586, "Ukraine forces say Chechen commander Magomed Tushayev killed near Kyiv", https://www.upi.com/Top_News/World-News/2022/03/03/ukraine-russia-invasion-chechen-magomed-tushayev-killed/9981646322278/, "March 3 (UPI) -- Ukrainian military officials say Chechen-Russian Gen. Magomed Tushayev, who has been  accused of torturing and killing LGBTQ+ people in the past, was killed fighting in Ukraine.", March 3 2022, Russia
587, "New U.S. sanctions target Russian oligarchs over Ukraine war", https://www.upi.com/Top_News/World-News/2022/03/03/ukraine-invasion-sanctions-boycotts/9821646317490/, "March 3 (UPI) -- The United States on Thursday added new economic sanctions on pro-Putin Russian "elites," oligarchs and their families who are supporting the war on Ukraine.", March 3 2022, Russia
588, "Formula 1 cancels Russian Grand Prix contract amid invasion of Ukraine", https://www.upi.com/Sports_News/2022/03/03/Formula-1-cancels-Russian-Grand-Prix-contract-Ukraine-racing/3741646317794/, "March 3 (UPI) -- Formula 1 canceled its contract with the promoter for the Russian Grand Prix amid Russia's invasion of Ukraine, the racing league announced Thursday.", March 3 2022, Russia
589, "Inflation in Turkey rises to 20-year high of 54% as lira keeps losing value", https://www.upi.com/Top_News/World-News/2022/03/03/Turkey-inflation-lira-value-Russia-Ukraine/9641646314868/, "March 3 (UPI) -- The Turkish lira has lost more of its value after official figures Thursday showed that the annual inflation rate in Turkey rose to a 20-year high of 54% in February as the country felt the pain of rising energy prices.", March 3 2022, Russia
590, "SpaceX launches 47 Starlink satellites from Florida", https://www.upi.com/Science_News/2022/03/03/SpaceX-Falcon-9-Starlink-Florida-launch/9981646313151/, "ORLANDO, Fla., March 3 (UPI) -- SpaceX launched another cluster of 47 of its own Starlink Internet communications satellites from Florida on Thursday, as the company CEO Elon Musk has confirmed Starlink use in Ukraine.", March 3 2022, Russia
591, "Japan sanctions Russian oligarchs and Belarus officials", https://www.upi.com/Top_News/World-News/2022/03/03/japan-Japan-sanctions-Russian-oligarchs-Belarus-Ukraine/1911646310605/, "March 3 (UPI) -- Japan announced a new round of sanctions against Russia and Belarus on Thursday, targeting banks, officials and -- in a first for the country -- several Russian oligarchs.", March 3 2022, Russia
592, "Fire at Ukrainian nuclear power plant extinguished, no deaths or injuries reported", https://www.upi.com/Top_News/World-News/2022/03/03/Ukraine-refugees-Filippo-Grandi-Russia-Kyiv-Zelensky/4691646308197/, "March 3 (UPI) -- Ukrainian officials said a fire that broke out at the Zaporizhzhia nuclear power plant after facing artillery fire from invading Russian forces was extinguished early Friday morning.", March 3 2022, Russia
593, "Russian, Belarusian athletes banned from Paralympics on eve of event", https://www.upi.com/Sports_News/2022/03/03/Russian-Belarusian-athletes-banned-Beijing-Paralympics/5121646295751/, "March 3 (UPI) -- Russian and Belarusian athletes will not be permitted to compete at the Beijing Winter Games, the International Paralympic Committee said Thursday, reversing its decision on the eve of the event.", March 3 2022, Russia
594, "International Criminal Court opens war crimes investigation in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/03/netherlands-International-Criminal-Court-Ukraine-investigation/6551646291376/, "March 3 (UPI) -- The International Criminal Court announced late Wednesday that it will immediately proceed with investigations into allegations of war crimes, crimes against humanity or genocide committed in Ukraine as far back as 2013.", March 3 2022, Russia
595, "OSCE: Member was killed in Russia's shelling of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/03/ukraine-OSCE-member-killed-Ukraine/4981646286661/, "March 3 (UPI) -- The Organization for Security and Cooperation in Europe said one of its members was killed in Russia's shelling of the Ukrainian city of Kharkiv.", March 3 2022, Russia
596, "EU suspends Russia Today, Sputnik broadcasts", https://www.upi.com/Top_News/World-News/2022/03/02/belgium-Russia-Today-Sputnik-suspended-European-Union/1331646278366/, "March 2 (UPI) -- The European Union on Wednesday formally sanctioned Russian state-owned news organizations Russia Today and Sputnik, suspending their distribution in the 27-member bloc over Moscow's invasion of Ukraine.", March 2 2022, Russia
597, "Russian warplanes violate Sweden's airspace", https://www.upi.com/Top_News/World-News/2022/03/02/sweden-Russian-planes-Sweden-airspace/4711646274809/, "March 2 (UPI) -- Four Russian war planes violated Swedish airspace on Wednesday, the Scandinavian country's armed forces said, prompting it to deploy its own forces amid heightened tensions between Europe and Moscow over its invasion of", March 2 2022, Russia
598, "U.S. House passes resolution declaring support for Ukraine", https://www.upi.com/Top_News/US/2022/03/02/House-passes-resolution-supporting-Ukraine/1271646268725/, "March 2 (UPI) -- The U.S. House of Representatives passed a near-unanimous resolution Wednesday declaring its support for Ukraine as the country defends its territory amid an ongoing attack from Russia.", March 2 2022, Russia
599, "EU bans 7 Russian banks from SWIFT international payment system", https://www.upi.com/Top_News/World-News/2022/03/02/belgium-eu-resolution-seven-russian-banks-banned-swift-payment-system/3561646266510/, "March 2 (UPI) -- The European Union on Wednesday formally banned seven Russian banks from using the Society for Worldwide Interbank Financial Telecommunication system in response to the country's invasion Ukraine.", March 2 2022, Russia
600, "Cryptocurrency donations to Ukraine top $52 million as Russian ruble falls", https://www.upi.com/Top_News/World-News/2022/03/02/ukraine-crypto-donations-top-52-million/2881646259188/, "March 2 (UPI) -- Crypto donations to organizations in Ukraine, including the country's government, have topped more than $52 million as the price of cryptocurrencies such as Bitcoin rise.", March 2 2022, Russia
601, "Dow gains 596 points as markets rebound after Fed Chair's testimony", https://www.upi.com/Top_News/US/2022/03/02/Dow-gains-596-points-markets-rebound-Fed-Chair-testimony/3061646254994/, "March 2 (UPI) -- The Dow Jones Industrial Average climbed 596 points on Wednesday after Federal Reserve Chairman Jerome Powell committed to an interest rate hike later this month.", March 2 2022, Russia
602, "U.N. condemns Russian invasion of Ukraine, demands end to war", https://www.upi.com/Top_News/World-News/2022/03/02/UN-resolution-condemns-Russian-invasion-Ukraine/4511646249730/, "March 2 (UPI) -- The United Nations General Assembly on Wednesday passed a resolution condemning Russia for invading Ukraine. The non-binding resolution demands that Russia withdraw its military and stop the attacks.", March 2 2022, Russia
603, "Justice Department unveils program to enforce sanctions on Russian oligarchs", https://www.upi.com/Top_News/US/2022/03/02/Justice-Russia-Oligarchs-KleptoCapture-task-force/9671646243026/, "March 2 (UPI) -- The Justice Department unveiled Wednesday a new inter-agency task force created to track down and seize assets of Russia's richest oligarchs to enforce sanctions issued in response to the attack on Ukraine.", March 2 2022, Russia
604, "EU, U.S. impose sanctions against Belarus for aiding Russia's invasion of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/02/eu-belarus-sanctions-russia-invasion-ukraine/4851646236465/, "March 2 (UPI) -- The United States and ambassadors in the European Union have approved economic sanctions against Belarus for assisting Russia in its attack on Ukraine, officials said Wednesday.", March 2 2022, Russia
605, "Experts: Russian move to hold up OneWeb launch may affect entire space industry", https://www.upi.com/Science_News/2022/03/02/Russia-Roscosmos-OneWeb-launch-Ukraine-conflict/3461646234208/, "March 2 (UPI) -- Russia's invasion of Ukraine hit the space industry harder Wednesday after Russian space agency Roscosmos said it would hold up a satellite launch for a British company -- which experts say may shift the entire industry.", March 2 2022, Russia
606, "Paralympics say Russian, Belarusian athletes can compete without their flags", https://www.upi.com/Top_News/World-News/2022/03/02/Germany-Paralympics-Russia-Belarus-athletes-Dorries/4991646229280/, "March 2 (UPI) -- International Paralympic Committee announced Wednesday that Russian and Belarus athletes will participate as neutrals and will not be placed on the medal stand for ceremonies.", March 2 2022, Russia
607, "Chinese regulators refuse to impose sanctions on Russia for invading Ukraine", https://www.upi.com/Top_News/World-News/2022/03/02/no-sanctions-russia-invasion-ukraine/4641646223212/, "March 2 (UPI) -- Officials in China, perhaps Russia's most valuable ally, said on Wednesday that they will not follow other nations in leveling stiff economic sanctions against Russia for its invasion of Ukraine.", March 2 2022, Russia
608, "Russian missile hits near Kyiv rail station; 2nd round of peace talks possible", https://www.upi.com/Top_News/World-News/2022/03/02/ukraine-russia-invasion-kharkiv-kyiv-war/6101646221417/, "March 2 (UPI) -- The Russian military entered its seventh day of attacks across Ukraine on Wednesday, bombing strategic locations in Kyiv and Kharkiv, and engaging in street fighting in smaller towns and cities.", March 2 2022, Russia
609, "Shock and awe in Ukraine? Not yet", https://www.upi.com/Voices/2022/03/02/Ukraine-Russia-shock-and-awe-Ukraine/8031646165999/, "March 2 (UPI) -- Make no mistake. What Russia is attempting in Ukraine is shocking and awing.  It is not "shock and awe."", March 2 2022, Russia
610, "World Bank preparing $3B package for Ukraine", https://www.upi.com/Top_News/World-News/2022/03/02/ukraine-World-Bank-Monetary-Fund-Ukraine-aid/8591646208280/, "March 2 (UPI) -- The World Bank said it is working on a $3 billion package to aid Ukraine as it fights against a Russian invasion with the first $550 million to be tabled for approval in the coming days.", March 2 2022, Russia
611, "Biden delegation to Taiwan confirms strong U.S. commitment to island", https://www.upi.com/Top_News/World-News/2022/03/02/taiwan-Joe-Biden-Mike-Mullen-Tsai-Ing-wen-commitment-democracy/3801646205882/, "March 2 (UPI) -- Mike Mullen, the former Chairman of the U.S. Joint Chiefs of Staff, said Wednesday that the United States "stands firm behind its commitments" to Taiwan during a visit to the democratic island.", March 2 2022, Russia
612, "Boeing, Ford, ExxonMobile to halt operations in Russia over Russian invasion", https://www.upi.com/Top_News/World-News/2022/03/02/Boeing-Ford-ExxonMobile-exit-Russia/5731646202740/, "March 2 (UPI) -- Boeing, Ford and ExxonMobil have added their names to the growing list of companies that have ended or suspended their business in Russia over its invasion of Ukraine.", March 2 2022, Russia
613, "Biden has put U.S. 'on the wrong track,' Iowa Gov. Kim Reynolds says", https://www.upi.com/Top_News/US/2022/03/02/Kim-Reynolds-SOTU-rebuttal/9861646192016/, "March 1 (UPI) -- Iowa Gov. Kim Reynolds told the American public during her Republican rebuttal to President Joe Biden's State of the Union on Tuesday night that she's worried the United States "is on the wrong track."", March 2 2022, Russia
614, "MassMutual pulls Alex Ovechkin commercial amid Russia-Ukraine conflict", https://www.upi.com/Sports_News/NHL/2022/03/01/NHL-Alex-Ovechkin-MassMutual-commercial-pulled/3781646188198/, "March 1 (UPI) -- Washington Capitals star winger Alex Ovechkin's popular MassMutual commercial has been taken off the air as a result of Russia's invasion of Ukraine, it was announced.", March 1 2022, Russia
615, "Full Text: President Joe Biden's 2022 State of the Union address", https://www.upi.com/Voices/2022/03/01/full-text-President-Joe-Bidens-2022-State-of-the-Union-address/9521646192770/, "March 1 (UPI) -- President Joe Biden delivered his first State of the Union address to Congress Tuesday.", March 1 2022, Russia
616, "Biden announces U.S. will close off airspace to Russia in State of the Union address", https://www.upi.com/Top_News/US/2022/03/01/Biden-Russia-airspace-State-of-the-Union-address/6701646181095/, "March 1 (UPI) -- President Joe Biden said the United States will join other nations in closing its airspace to Russian flights following its invasion of Ukraine.", March 1 2022, Russia
617, "U.N. seeks $1.7B for Ukrainian refugees, says 660,000 have fled", https://www.upi.com/Top_News/World-News/2022/03/01/UN-appealing-17-billion-660000-ukrainian-refugees/6411646180412/, "March 1 (UPI) -- The United Nations High Commissioner for Refugees appealed for $1.7 billion in aid Tuesday as it announced that some 660,000 refugees have left Ukraine since the Russian invasion last week.", March 1 2022, Russia
618, "Explainer: What are vacuum bombs?", https://www.upi.com/Top_News/World-News/2022/03/01/Russia-Ukraine-vacuum-thermobaric-bombs/7031646166771/, "March 1 (UPI) -- Human rights organizations and Ukrainian officials have accused Russian forces of using so-called vacuum bombs on Ukrainian targets, weapons that are particularly brutal and deadly and could constitute a war crime.", March 1 2022, Russia
619, "Dow falls 597 points as Russian invasion of Ukraine continues", https://www.upi.com/Top_News/US/2022/03/01/Dow-falls-Russian-invasion-Ukraine-continues/3431646168977/, "March 1 (UPI) -- The Dow Jones Industrial Average fell 597 points as fighting between Russia and Ukraine continued Tuesday with oil prices spiking and shares of financial institutions falling.", March 1 2022, Russia
620, "Florida IT student sets up Twitter account tracking travel of Russian oligarchs", https://www.upi.com/Top_News/World-News/2022/03/01/florida-information-technology-student-twitter-account-russian-oligarch-jets-former-account-elon-musk-private-jet/1901646160440/, "March 1 (UPI) -- Jack Sweeney, an information technology student at the University of Central Florida has set up a new Twitter account tracking the travel of Russian oligarchs amid Russia's invasion of Ukraine.", March 1 2022, Russia
621, "Ukrainian President Volodymyr Zelensky makes emotional plea to EU", https://www.upi.com/Top_News/World-News/2022/03/01/ukraine-europe-russia-Zelensky-european-union/5971646162760/, "March 1 (UPI) -- Ukrainian President Volodymyr Zelensky told the European Union on Tuesday that two cruise missiles struck Freedom Square in Ukraine's second largest city, killing dozens of citizens.", March 1 2022, Russia
622, "Lawmakers debate energy independence, sanctions as Ukraine invasion continues", https://www.upi.com/Top_News/US/2022/03/01/Senate-Armed-Services-hearing-energy-sanctions-Russia-Ukraine/8421646162476/, "WASHINGTON, March 1 (UPI) -- Russia's invasion of Ukraine amplifies Sino-Russian threats to world order, experts and lawmakers agreed during a hearing Tuesday.", March 1 2022, Russia
623, "IEA to release 60M barrels of oil from emergency reserves due to Russian invasion", https://www.upi.com/Top_News/World-News/2022/03/01/france-IEA-oil-stockpiles-Russia-Ukraine/4151646160006/, "March 1 (UPI) -- The International Energy Agency on Tuesday announced it is releasing 60 million barrels of oil from its emergency reserves in response to the Russian invasion of Ukraine.", March 1 2022, Russia
624, "Survey: Americans care about climate change, but want some fossil fuels", https://www.upi.com/Top_News/US/2022/03/01/climate-Pew-survey-fossil-fuel/8261646158737/, "March 1 (UPI) -- While three-quarters of Americans think the United States should participate in global efforts to combat climate change, a new survey found that just 31 percent want to phase out fossil fuels completely.", March 1 2022, Russia
625, "Apple, YouTube block Russia's RT and Sputnik", https://www.upi.com/Top_News/World-News/2022/03/01/ukraine-youtube-blocks-rt-sputnik-russia-owned/7011646154385/, "March 1 (UPI) -- Apple and YouTube on Tuesday moved to block Russian state-owned media outlets RT and Sputnik in response to Moscow's invasion of Ukraine.", March 1 2022, Russia
626, "Oil prices spike to 7-year high amid Russian invasion of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/01/-oil-prices-crude-energy-Russia-Ukraine/8431646155867/, "March 1 (UPI) -- Oil prices on Tuesday reached a seven-year high as the Russian invasion of Ukraine intensifies.", March 1 2022, Russia
627, "Prince Charles slams Russian invasion of Ukraine in rare outspoken remarks", https://www.upi.com/Top_News/World-News/2022/03/01/uk-prince-charles-vladimir-putin-russia-ukraine/3821646153634/, "March 1 (UPI) -- In rare outspoken comments from a member of Britain's royal family, Prince Charles condemned Russia on Tuesday for invading Ukraine and called it a "brutal aggression" against democracy.", March 1 2022, Russia
628, "Disney, Warner Bros., Sony pull new film releases from Russia", https://www.upi.com/Entertainment_News/Movies/2022/03/01/Disney-Warner-Bros-Sony-Russia/1161646143714/, "March 1 (UPI) -- Disney, Warner Bros. and Sony are pulling upcoming, major theatrical releases from Russia due to the country's invasion of Ukraine.", March 1 2022, Russia
629, "Mastercard, Visa cut off Russian institutions", https://www.upi.com/Top_News/US/2022/03/01/Mastercard-Visa-Russia-sanctions/3411646141971/, "March 1 (UPI) -- Credit card leaders Mastercard and Visa have blocked Russian financial institutions from their networks in compliance with sanctions placed by the United States and other Western countries.", March 1 2022, Russia
630, "Ukraine: Russian military convoy slows within 15 miles of Kyiv", https://www.upi.com/Top_News/World-News/2022/03/01/Ukraine-Russian-convoy-Putin-Zelensky-Kyiv/5391646138507/, "March 1 (UPI) -- A 40-mile-long convoy of Russian military vehicles slowed as it neared Ukraine's capital of Kyiv on Tuesday, U.S. military officials said.", March 1 2022, Russia
631, "Russia has remade military into modern, efficient and deadly fighting machine", https://www.upi.com/Voices/2022/03/01/Russian-military-modern-fighting-machine-Ukraine/7861646139294/, "March 1 (UPI) -- Russian President Vladimir Putin has described his country's invasion of Ukraine as a "special military operation." But from the start, this has not been a narrow, limited military campaign.", March 1 2022, Russia
632, "Shadowy hackers group Anonymous declares cyberwar on Russia for Ukraine invasion", https://www.upi.com/Top_News/World-News/2022/03/01/russia-ukraine-anonymous-hackers-cyberwar/2341646134778/, "March 1 (UPI) -- The shadowy global hacking group called "Anonymous" has declared a cyber war against Russia for invading Ukraine and targeting civilian populations across the Eastern European nation.", March 1 2022, Russia
633, "Former U.S. defense officials visit Taiwan amid China concerns", https://www.upi.com/Top_News/World-News/2022/03/01/taiwan-Mike-Mullen-Tsai-Ing-wen-defense-officials-visit-Taipei/9771646121465/, "March 1 (UPI) -- A delegation of former United States defense officials arrived in Taiwan on Tuesday afternoon in an unofficial visit seen as a show of support amid the growing threat from China against the democratic island.", March 1 2022, Russia
634, "World Taekwondo revokes Putin's black belt over Ukraine attack", https://www.upi.com/Sports_News/2022/03/01/World-Taekwondo/8961646122291/, "March 1 (UPI) -- The governing body for the sport of taekwondo has revoked Russian President Vladimir Putin's black belt over his country's invasion of Ukraine.", March 1 2022, Russia
635, "EU countries, NATO members say they won't send fighter planes to Ukraine", https://www.upi.com/Top_News/World-News/2022/03/01/Ukraine-Canada-Australia-Ukraine-weapons/6101646113975/, "March 1 (UPI) -- Members of NATO and the European Union will not be sending fighter jets to Ukraine, they said Tuesday.", March 1 2022, Russia
636, "EU sanctions Putin oligarchs, spokesman over Russia's invasion of Ukraine", https://www.upi.com/Top_News/World-News/2022/03/01/belgium-European-Union-sanctions-Russian-oligarhcs/2771646109114/, "Feb. 28 (UPI) -- The European Union on Monday sanctioned more than two dozens people, including Russian oligarchs close to President Vladimir Putin, in retaliation over Moscow's invasion of Ukraine.", March 1 2022, Russia
637, "Ukraine ambassador tells U.S. Congress forces need more weapons, aid", https://www.upi.com/Top_News/US/2022/02/28/Ukraine-ambassador-tells-US-Congress-forces-need-more-weapons-aid/2971646101659/, "Feb. 28 (UPI) -- Ukrainian ambassador to the United States Oksana Markarova told House and Senate lawmakers that Ukrainian forces need more weapons and aid to combat invading Russian forces.", Feb. 28 2022, Russia
638, "U.N. imposes arms embargo on Houthis, labels group as terrorists", https://www.upi.com/Top_News/World-News/2022/02/28/yemen-United-Nations-Houthis-arms-embargo/1391646102510/, "Feb. 28 (UPI) -- The United Nations Security Council on Monday imposed an arms embargo on Yemen's Iran-backed Houthis as several ambassadors voiced concern over the possible consequences by characterizing the rebels as a terrorist group.", Feb. 28 2022, Russia
639, "FIFA suspends Russia from World Cup; NHL condemns invasion of Ukraine", https://www.upi.com/Sports_News/Soccer/2022/02/28/FIFA-boots-Russia-World-Cup-NHL-condemnation/1391646091589/, "Feb. 28 (UPI) -- FIFA has booted Russia out of the 2022 World Cup in Qatar in response to last week's Russian invasion of Ukraine.", Feb. 28 2022, Russia
640, "Ukraine receives SpaceX Starlink terminals amid Internet disruption", https://www.upi.com/Top_News/World-News/2022/02/28/Ukraine-receives-SpaceX-Starlink-terminals-internet-disruption/6441646086705/, "Feb. 28 (UPI) -- Ukraine's vice prime minister, Mykhailo Fedorov, tweeted Monday that the nation had received a shipment of Starlink user terminals amid Internet outages as Russia invades.", Feb. 28 2022, Russia
641, "Int'l Criminal Court launches probe of possible war crimes in Ukraine", https://www.upi.com/Top_News/World-News/2022/02/28/netherlands-Criminal-Court-probe-war-crimes-Ukraine/8661646085301/, "Feb. 28 (UPI) -- The International Criminal Court in The Hague announced Monday it is opening an investigation of possible war crimes committed in Ukraine from 2014 through Russia's ongoing invasion of the country.", Feb. 28 2022, Russia
642, "Dow falls 166 points amid Ukraine conflict; markets on pace for 4% loss in February", https://www.upi.com/Top_News/US/2022/02/28/Dow-falls-166-Ukraine-conflict-markets-pace-4-loss-February/3781646082136/, "Feb. 28 (UPI) -- The Dow Jones Industrial Average fell 166 points on Monday as Russia's invasion of Ukraine weighed on investors.", Feb. 28 2022, Russia
643, "'Dancing with the Stars' pro Maks Chmerkovskiy to head out of Ukraine", https://www.upi.com/Entertainment_News/2022/02/28/ukraine-maks-chmerkovskiy/1751646069338/, "Feb. 28 (UPI) -- "Dancing with the Stars" pro Maks Chmerkovskiy, who was in Kyiv when the Russian invasion began, said Monday he will start to make his way out of Ukraine.", Feb. 28 2022, Russia
644, "Treasury Department sanctions Central Bank of Russia, others", https://www.upi.com/Top_News/World-News/2022/02/28/Treasury-Department-sanctions-Russia-Central-Bank-Investment-Fund/5531646068903/, "Feb. 28 (UPI) -- The Treasury Department sanctioned Russia's Central Bank on Monday along with its Direct Investment Fund, cutting off the institution from the U.S. dollar.", Feb. 28 2022, Russia
645, "Famously neutral Switzerland imposes sanctions against Russia in rare intervention", https://www.upi.com/Top_News/World-News/2022/02/28/switzerland-sanctions-russia-invasion-ukraine/4111646065707/, "Feb. 28 (UPI) -- Switzerland, a country that's well-known for remaining neutral during conflicts, said on Monday that it also will impose economic sanctions against Russia for invading Ukraine.", Feb. 28 2022, Russia
646, "Ukranian 'dream' plane destroyed by Russia", https://www.upi.com/Top_News/World-News/2022/02/28/Ukraine-Russia-destroys-dream-plane/3741646065262/, "Feb. 28 (UPI) -- Russia destroyed the world's largest plane -- the Antonov AN-225 "Mriya" -- the Ukrainian Defense Industry reported. The legendary plane -- named "Dream" in Ukrainian -- was in service for more than 30 years.", Feb. 28 2022, Russia
647, "U.S. expels 12 diplomats from Russian UN mission, citing 'espionage'", https://www.upi.com/Top_News/World-News/2022/02/28/us-closes-embassy-belarus-authorizes-diplomats-leave-russia/1901646065481/, "Feb. 28 (UPI) -- The United States on Monday ordered the expulsion of 12 diplomats from Russia's Mission to the United Nations for alleged "espionage activities" amid the fallout from the invasion of Ukraine.", Feb. 28 2022, Russia
648, "Ukraine troops feared dead after cussing out invading Russians still alive, navy says", https://www.upi.com/Top_News/World-News/2022/02/28/ukraine-russia-invasion-snake-island/9631646063932/, "Feb. 28 (UPI) -- A group of more than a dozen Ukrainian soldiers who were hailed as heroes last week -- after they died while cussing out invading Russian troops -- are, in fact, alive and well, Ukrainian officials said", Feb. 28 2022, Russia
